date,voltage_kv,current_a,power_factor,harmonic_distortion_percent,temperature_c,discharge_time_s,fuse_status,health_status,failure_mode
2026-03-20,11.590783858209573,46.71827026406312,0.8674149328917681,3.94881309647162,45.39207007339315,11.929237123316526,Good,Healthy,Normal
2025-11-18,11.478895807236452,51.03801675700313,0.9561535330680222,2.0,42.35773773119181,10.899362509175656,Good,Healthy,Normal
2025-11-28,10.576820140056514,47.07546173291115,0.9404248285695662,3.359475797547125,52.04722736010227,9.64197828186208,Good,Healthy,Normal
2024-07-28,11.613834496236644,43.95179490654397,0.98,3.4190190093660453,42.88496443272477,9.972115461171146,Good,Healthy,Normal
2025-09-11,11.506318704822036,49.2092307781384,0.98,5.307916250616111,44.45565279225745,9.946831498734342,Good,Healthy,Normal
2024-03-07,10.143432735454562,56.76936187082706,0.9477092030949475,4.237816311973462,40.2167170236169,9.700312488523114,Good,Healthy,Normal
2024-11-06,10.932845629264726,54.05404136579891,0.9658697744110444,2.0,48.91302072863446,9.168754005982162,Good,Healthy,Normal
2026-08-19,11.313217336226971,49.60045773668725,0.9541015067846924,2.0,50.66531081884277,9.917879007483984,Good,Healthy,Normal
2025-07-06,12.0,44.92620253407074,0.9427707446661202,3.4164460381014528,44.83828545298278,9.508848209811342,Good,Healthy,Normal
2025-07-20,11.252794620917935,57.44556554164145,0.98,2.595602576816039,46.4742883581606,10.284880178599323,Good,Healthy,Normal
2024-03-04,12.0,45.95850857322424,0.9332055631563844,2.400607354555978,38.62831282707058,9.73712248915962,Good,Healthy,Normal
2026-04-10,10.40101678539137,54.43539888223143,0.9557354822476516,2.8527947213144027,46.694527075800366,10.817898903067908,Good,Healthy,Normal
2026-02-20,10.601931598406752,45.24968251266937,0.9211279147566046,2.517090160539482,44.75185492831052,10.121545863830349,Good,Healthy,Normal
2025-09-04,10.428490343963135,54.10079093377743,0.9487062278993496,3.072874098015516,45.21959097300508,9.92487850560087,Good,Healthy,Normal
2025-04-11,11.2865639066206,41.070667540329445,0.9428074065509509,3.3011073391917423,45.55150354896751,11.346516831990249,Good,Healthy,Normal
2026-01-05,10.6658274025766,49.69462164323812,0.9288311873271669,2.0,45.60137889424119,10.304452678127316,Good,Healthy,Normal
2025-07-18,11.552950212178654,47.18026255970879,0.9336756551091606,3.078143062969648,47.58490837349383,10.069530199326708,Good,Healthy,Normal
2024-11-23,11.26056121418967,53.22607792975028,0.961112089320069,3.089580681255249,44.40798473907802,9.924363358173244,Good,Healthy,Normal
2024-08-19,11.6508706446994,57.807555983634266,0.9506400829813152,2.2465821296538167,46.37991642881735,9.661142315123946,Good,Healthy,Normal
2026-04-11,10.889478768231475,50.346849013290345,0.953851938374626,5.392109635273993,38.70193120674293,10.341611507394404,Good,Healthy,Normal
2025-11-17,10.878650626087358,40.54994914408529,0.940904105652446,2.0,43.17706096387958,9.93134451710556,Good,Healthy,Normal
2025-11-29,10.79168734719227,49.68438493444376,0.957915976974195,3.263550811954785,48.85228738184435,8.786803964732396,Good,Healthy,Normal
2026-05-20,11.892387519592548,50.06725182309646,0.945502938884103,2.0712079185475414,53.806973706983335,9.463335983888552,Good,Healthy,Normal
2026-06-19,10.406117380041236,48.01338373724319,0.9606872979727276,3.0910936062559133,42.445380060662046,10.003136578092208,Good,Healthy,Normal
2026-07-22,11.056697195983345,52.29497000837146,0.9462359512245436,2.89641314659422,44.35837449733609,10.48515810089414,Good,Healthy,Normal
2024-04-06,11.117807279054285,53.85432596943483,0.9204282750844032,4.143754043206929,46.01548922248324,9.7923560430496,Good,Healthy,Normal
2026-01-18,11.440573360406685,50.00662844367204,0.9579084197077607,2.042431044984788,43.23200330571792,9.770680681949456,Good,Healthy,Normal
2024-06-07,10.977206991822252,51.21669724661346,0.9451752788428732,3.352055396514297,41.245381727428665,10.72188230203663,Good,Healthy,Normal
2026-04-08,10.852772121205984,57.26377772563092,0.98,2.918954035278256,41.97465380235795,8.957051061133331,Good,Healthy,Normal
2025-10-23,11.155554995571595,40.55175353951924,0.98,4.290644460922547,43.80841405156204,9.448865129772072,Good,Healthy,Normal
2025-10-22,10.634184130545735,59.45220342577891,0.9509861666304044,3.7688396759688967,43.17532047766572,10.181557813872262,Good,Healthy,Normal
2026-02-19,10.88434952853515,47.11790211832578,0.979420693816342,2.300504779832357,41.88880177929001,10.332684467516415,Good,Healthy,Normal
2026-01-17,10.57742302078692,52.766944915372136,0.9493214954814416,2.0,46.26209889305544,9.711039611583644,Good,Healthy,Normal
2025-08-30,10.505021103723992,49.82496194996882,0.933779982727423,2.0,45.77598344356616,10.10636988792883,Good,Healthy,Normal
2024-11-02,10.42813689633967,50.54279852888261,0.9493354001871108,2.7918831427274604,44.61438746568321,9.05907547725118,Good,Healthy,Normal
2026-05-03,10.20878601298818,54.084185057154905,0.922388025882007,2.563844558492515,44.22713854346702,9.965183273349949,Good,Healthy,Normal
2025-10-27,10.15540848101637,47.6436812964874,0.9104902445756572,3.75109945450731,38.80475086123104,10.01422879059158,Good,Healthy,Normal
2026-04-20,11.249547908068877,41.53864584178336,0.946592284692236,2.187176409663435,47.484176444679925,10.535540250201402,Good,Healthy,Normal
2024-09-07,11.38918053808332,47.244071418357336,0.9336360223315538,2.996625542589048,44.489446132425215,9.773385975336362,Good,Healthy,Normal
2025-12-17,10.472455315911652,50.63133868117034,0.9303069043030548,2.2074765528847875,43.72920425481547,9.317191297904923,Good,Healthy,Normal
2024-06-23,10.91368635002959,54.41829968743336,0.9630464575682685,2.0,49.42962104917768,10.690045677073726,Good,Healthy,Normal
2024-08-23,11.664097070924528,52.7811500470033,0.959117755441632,5.165002344901084,43.06944530885957,10.463920064040618,Good,Healthy,Normal
2024-03-13,10.865296582777722,53.58771127897981,0.98,3.074094780419775,49.88584663671388,9.309949270892554,Good,Healthy,Normal
2026-03-04,10.66728885093527,53.60951742719071,0.9246000280521224,3.668840130546218,47.01583382344349,10.19210103600295,Good,Healthy,Normal
2024-02-14,10.87371592430342,43.76108409017575,0.98,2.0,43.67986653990905,10.065370288643043,Good,Healthy,Normal
2024-09-04,11.863481925616703,48.00181907192699,0.9544936945150376,3.9325908318730898,40.74490280120091,9.119595594009612,Good,Healthy,Normal
2026-08-05,10.496536319527427,50.23912659892341,0.9387160764027902,2.0,48.76543736512471,9.75116373828548,Good,Healthy,Normal
2025-09-29,10.977553484938731,50.91250515299607,0.9365976959909152,4.17171791471616,41.47147999033566,10.24378014854336,Good,Healthy,Normal
2025-08-05,11.248099593681658,47.3234164371617,0.9602299915072372,4.93515404006023,47.44650306733279,9.975955746334614,Good,Healthy,Normal
2024-09-17,10.989316352825782,46.263941604260886,0.9015151947945412,3.8840453963610497,47.210531691277296,9.859336221440891,Good,Healthy,Normal
2025-05-23,11.212744966620114,55.98623461822614,0.9225665260553906,2.2905589975724534,44.13435391237289,9.608123239437786,Good,Healthy,Normal
2026-05-16,11.51472027796352,48.31552436607431,0.9330713139708204,3.9256722095027214,44.00767531193084,9.744919593174892,Good,Healthy,Normal
2025-10-08,11.475007914334824,51.215023610272,0.9193459888022012,2.8037193486120637,45.905100026705206,10.0877681147893,Good,Healthy,Normal
2024-04-30,11.15390088444603,41.44915803671688,0.9230362915578856,3.743264094022715,45.51259631438383,9.90800833182366,Good,Healthy,Normal
2024-10-23,10.694115454547358,49.81481601475794,0.9414139555096548,2.307579020126144,40.7810476089845,9.958447213685652,Good,Healthy,Normal
2024-11-27,11.362547893424,52.58089143557479,0.9371703680955408,3.4319225446739408,47.40122857568305,10.377145664906788,Good,Healthy,Normal
2025-08-06,10.908424764473352,48.21663432910064,0.9736128182490428,2.372686554048697,45.135668126999946,10.025598950940545,Good,Healthy,Normal
2025-12-01,11.121828611851358,44.54895796600285,0.9302892079855812,2.0302562803653257,45.33160595242182,9.686842361908496,Good,Healthy,Normal
2025-09-26,10.55360624225406,52.56807232115548,0.9506942749750512,2.0,46.96492675266507,10.405399322795857,Good,Healthy,Normal
2024-12-28,10.840076238372578,50.7587899612437,0.9332971419673995,5.089538721694773,40.17701691864583,10.092370289447862,Good,Healthy,Normal
2024-09-23,11.309577130502598,60.0,0.950415874153508,2.2719970587708653,44.45131067668548,10.687438209574092,Good,Healthy,Normal
2024-10-02,11.289816586606788,51.62898158291083,0.9538876860315468,2.6468337071893115,46.01545153038507,9.852299294930486,Good,Healthy,Normal
2026-01-21,11.345236343060757,51.328084965862665,0.9631552635230074,2.9304677137577304,41.43901983508277,10.528907090410398,Good,Healthy,Normal
2026-07-31,10.934537097436936,55.64119891634419,0.9324831518700978,2.1942003451157954,48.03082376050805,9.977819272244218,Good,Healthy,Normal
2024-11-15,10.09947113292363,47.28663100132989,0.9342443249618352,2.379152401748884,44.49556854424563,9.763954711151436,Good,Healthy,Normal
2026-02-26,11.013102376387018,48.48217837367042,0.9483816532467462,2.0,45.63180251789292,9.75576195994482,Good,Healthy,Normal
2025-03-26,11.193404260344602,55.45490212592984,0.98,4.023709546106981,45.74792578692519,10.522544237042377,Good,Healthy,Normal
2024-03-01,11.259673257120586,57.66369456501289,0.9478247970308628,3.401711722098941,47.07043197513334,9.799389764057082,Good,Healthy,Normal
2024-12-08,10.670941755462373,48.48136985611668,0.9230825815305356,2.180742140278502,43.57133737936602,10.437194590356365,Good,Healthy,Normal
2025-01-15,10.1370966356047,46.61217673832172,0.9738821880609474,2.0188344688603186,43.60678721307184,10.231030446625947,Good,Healthy,Normal
2026-09-25,11.21747051918395,48.0300665937844,0.9607553638073696,3.306389482073414,42.00507967412683,10.25939650872586,Good,Healthy,Normal
2025-07-01,10.0,54.38227822751468,0.9187701355511628,4.503419828428999,44.00963971810065,9.894166509034411,Good,Healthy,Normal
2025-01-05,10.82082992398939,46.76229097182421,0.9648838394299988,2.818775826781897,43.05188088503572,10.660652016136506,Good,Healthy,Normal
2024-11-01,11.354107211628278,51.16608065631751,0.9690627326782648,3.287124165201824,43.162687876078685,10.180751762603052,Good,Healthy,Normal
2026-03-15,10.968675888939089,36.20620124203364,0.8516901029138573,3.797994549612236,47.77052584814211,11.4746883390861,Good,Healthy,Normal
2025-02-12,10.6081171672068,46.5472947384187,0.9236761616903753,3.4481777917695555,45.59846512985193,9.642120005444625,Good,Healthy,Normal
2024-10-04,10.0,46.96089006452784,0.975939890931222,2.977131937701118,42.00209330311527,9.74761253938589,Good,Healthy,Normal
2024-07-03,11.55409140836876,44.800470364372345,0.9622554781012512,2.0,43.12869311791258,10.957015676933391,Good,Healthy,Normal
2024-11-03,10.72563754612952,50.46422450570557,0.953197127839948,2.0,48.797123522594106,9.566912575892747,Good,Healthy,Normal
2024-10-25,11.15958725520959,56.702252230115725,0.912496550607085,3.1150260791474174,44.51960161330008,10.335670038225231,Good,Healthy,Normal
2024-04-20,10.71316899655988,47.26570529379804,0.94934493459568,2.4565752288662352,42.86146265196851,10.053215113845948,Good,Healthy,Normal
2025-06-15,10.401605676786843,54.46848844694556,0.9678590774021754,4.829620201716088,43.77094022211151,10.35616107979008,Good,Healthy,Normal
2025-04-25,10.0,39.39649923682467,0.9378626964428564,3.457686586053552,36.757485471824296,9.750134911924183,Good,Healthy,Normal
2024-11-08,10.84598285790713,53.8983026613467,0.976206174922392,4.395683810789956,43.31349592026509,9.895389063127736,Good,Healthy,Normal
2024-07-29,11.27916345626086,50.38002695706206,0.9607751198489274,2.0793264069206336,45.50808247210824,9.29314275154751,Good,Healthy,Normal
2024-12-21,11.219237869404864,50.09808328846995,0.9634572247193364,3.5918141337413783,43.93787786717693,9.71319911355155,Good,Healthy,Normal
2025-04-03,11.19316165890578,48.97764389506939,0.98,4.573019725214857,43.60258329264551,9.924581144216653,Good,Healthy,Normal
2026-02-11,11.19319132692403,54.18882110773295,0.9364153869361408,2.0,46.5696695572111,9.389839655028013,Good,Healthy,Normal
2025-10-24,11.173780806901776,50.433488497071984,0.9571133789712646,3.1915773961940896,46.51872296791778,10.723652849695902,Good,Healthy,Normal
2025-09-27,10.503068662582573,52.10095771447496,0.932870035251816,3.097670376748336,41.2065047791351,9.103446773732712,Good,Healthy,Normal
2025-09-16,10.50242575907331,49.09248418932167,0.9064586990711428,3.1784766638853896,49.286573123440704,9.262933933978948,Good,Healthy,Normal
2024-12-12,11.307885574885573,56.01942218584408,0.94721107448638,2.5498107351485886,45.00158387656979,10.300603374464558,Good,Healthy,Normal
2024-05-17,12.0,48.18580719780171,0.9410899495719846,4.453384477117701,49.73871643719214,9.738569986423366,Good,Healthy,Normal
2024-11-24,10.90254585982366,55.66885048433532,0.9618711344456172,2.0,46.96770232958929,10.097368097359388,Good,Healthy,Normal
2026-01-07,11.627701804729949,54.729348218420725,0.9319881929492788,2.0,46.05111064915901,9.577837981408464,Good,Healthy,Normal
2025-10-19,10.701512856639464,38.04847816265281,0.9417555850995104,3.9134737320174064,46.61288970884964,10.214093123905288,Good,Healthy,Normal
2026-07-07,10.886446996109536,49.29121222986231,0.952711268328294,3.728518643514536,46.91281743669363,10.12938490262196,Good,Healthy,Normal
2024-07-18,10.203503133234165,52.202373689802,0.9496072440214663,3.5524899544171475,45.67174240219399,10.682070214986922,Good,Healthy,Normal
2025-07-21,11.097740865776643,49.50577399380347,0.9587195077900008,2.0,47.04620847018789,10.063088951830984,Good,Healthy,Normal
2024-12-23,11.086670832185204,51.2197659895425,0.9455359549073038,4.489863438602082,40.19728806457045,9.585751487609876,Good,Healthy,Normal
2026-07-06,11.082701830149851,43.08991215653781,0.9403276572088912,3.841780774784013,41.84633991065249,8.734115341874594,Good,Healthy,Normal
2025-01-12,11.617891095911077,44.64473160175476,0.9636043221090088,4.192507512477975,39.66423724798045,10.159825912959487,Good,Healthy,Normal
2024-11-17,10.0,48.56997889059944,0.9720191926999714,4.958347454220593,41.31135121664275,10.24834961161826,Good,Healthy,Normal
2024-03-19,10.734749426194735,47.1209087967766,0.944498966056967,2.0,40.45442681340434,10.683437133722263,Good,Healthy,Normal
2025-05-28,11.117012227176572,48.75735690962775,0.9740106331694774,3.140359869848047,39.09879088923854,9.441406769146498,Good,Healthy,Normal
2026-05-29,10.795099378103233,53.91679355262016,0.9205902089753748,2.0,42.67237553050055,10.039482022834042,Good,Healthy,Normal
2024-10-19,10.672962158436288,40.846835515717714,0.9602240519904996,4.373658545162957,44.58765445611692,10.47643727360147,Good,Healthy,Normal
2025-01-29,10.685368303153606,57.6686385495825,0.939283970738954,2.0,41.65042668015402,10.61790581000347,Good,Healthy,Normal
2025-10-15,11.474797285682245,49.70292409363753,0.98,3.224234744535292,43.9607204819793,9.194216320448586,Good,Healthy,Normal
2024-06-14,11.104191403973775,39.79132565787855,0.945056452349588,2.3180157520022013,41.99513997031525,9.859449853557022,Good,Healthy,Normal
2025-07-27,10.355846191268231,51.46357741070927,0.9529104239553648,2.385877434991684,45.42294809883618,10.794313464021798,Good,Healthy,Normal
2025-03-31,11.615437256577367,58.42507139354255,0.961257617203487,2.1201856464979456,50.961183335098326,9.734514551094016,Good,Healthy,Normal
2024-03-06,10.55079266432582,52.45959585753253,0.9235953358595872,4.831458765854354,48.53832036216386,9.765412173947649,Good,Healthy,Normal
2024-05-21,11.144584321953907,60.0,0.9372452003149736,2.4690030449981824,43.130578420725705,9.722261440419873,Good,Healthy,Normal
2024-10-21,10.876968755935026,45.78376702341904,0.98,2.8241141875676634,45.36961442035346,10.275742688020234,Good,Healthy,Normal
2025-04-07,10.91161291844211,42.25690850568127,0.940176925057158,2.715124506630329,44.23146074251386,9.879251277064611,Good,Healthy,Normal
2024-09-11,10.813896611964472,55.443743098520926,0.98,4.543243528272189,43.533451734641176,9.440191283355494,Good,Healthy,Normal
2025-11-05,11.466217435477333,47.92449855518315,0.9640140122424116,5.814654444472553,44.686971621039326,10.19665352500266,Good,Healthy,Normal
2026-04-07,10.938327967976944,51.54523721516327,0.936886245610771,2.7642887551433315,42.18161027404205,10.559622458782048,Good,Healthy,Normal
2025-03-29,10.703822022173972,50.61773847977791,0.98,2.4942532957380634,41.8232772388302,10.7408317012313,Good,Healthy,Normal
2024-08-03,11.19428930226548,60.0,0.949878581769202,3.8384907744516417,45.2454880756427,9.950555173404428,Good,Healthy,Normal
2025-04-23,11.267408668172957,56.14490251244531,0.937253845059424,3.458386703551484,38.73891894419379,9.7076911346714,Good,Healthy,Normal
2024-10-08,10.767691351350804,51.0057982793642,0.9556657574309227,2.741095026295923,46.76008140442583,9.76254817168874,Good,Healthy,Normal
2024-02-19,11.178507742982523,46.53545202369673,0.9679919975086648,3.3072995208766094,47.43858635651688,10.314814420961806,Good,Healthy,Normal
2026-01-04,10.937412785808418,54.23441051942457,0.947695515348956,2.615057111589919,46.62272555568297,10.438084583595616,Good,Healthy,Normal
2024-08-01,11.096024558245016,48.4544176789875,0.9526708180956456,2.847530163619456,47.124326030065774,10.478351158397292,Good,Healthy,Normal
2026-08-07,11.855514404595391,52.61980256038368,0.9420020001978135,2.2548322296826493,44.68509687730913,10.306395370791645,Good,Healthy,Normal
2024-11-19,11.542893162469674,50.48991576735448,0.956161010790082,2.6083514325782087,45.80738082373532,9.828403862251294,Good,Healthy,Normal
2026-06-24,10.65697512148241,46.91393876676019,0.952141149059846,2.654853118861973,47.06379891615428,9.693508364364655,Good,Healthy,Normal
2025-09-20,11.332351372666556,47.23539581316349,0.9700364970736388,2.502429161614793,42.65398952246689,9.620148441259856,Good,Healthy,Normal
2024-11-14,10.403037496800472,50.714715473818536,0.98,5.231300146192632,46.91415330432227,10.250422237472227,Good,Healthy,Normal
2026-09-21,11.6840396752443,50.6295069419748,0.9670224819676048,4.2238559185425935,46.01386666243508,9.703879577593591,Good,Healthy,Normal
2026-02-24,10.695824617660332,52.96265153658881,0.9581927223736798,3.356972759266926,45.2438352661686,9.981053459141584,Good,Healthy,Normal
2026-03-16,11.434386250295386,30.0,0.8617571177627547,3.619738784702869,39.26604932501249,12.046489623264703,Good,Healthy,Normal
2024-02-03,11.029104359223,44.28514851084688,0.9571557472069656,3.5607845263682343,48.24915372952583,10.526901026017452,Good,Healthy,Normal
2024-02-01,11.236618812286771,49.63585543671564,0.9330641256386318,2.0,43.66045514379893,10.428199397161736,Good,Healthy,Normal
2026-01-23,11.174170869623063,45.51084966787185,0.9402458925410252,4.074333004770244,46.489200353201824,11.03753251967427,Good,Healthy,Normal
2024-07-11,10.680519126155248,43.384551032962506,0.98,4.009817089342635,42.93554896446683,11.126217902672154,Good,Healthy,Normal
2026-09-05,10.673268552137596,48.0672919205112,0.9372891780236888,3.208322508625592,46.081106147714586,9.544677456408754,Good,Healthy,Normal
2025-08-22,11.6296166198934,55.73220435200364,0.9305324232394592,4.00713333647316,46.008434889078686,9.886261870023295,Good,Healthy,Normal
2025-04-26,10.736876071741287,56.94168889104224,0.9422995637657426,3.3829889847409285,45.42377142026239,8.9347167600964,Good,Healthy,Normal
2025-08-08,11.610410649406523,45.61613109394078,0.98,2.0,46.30431019367067,10.237715341263312,Good,Healthy,Normal
2026-09-16,11.836720942811493,52.208733681887786,0.9745406919409774,2.0,48.733695481065766,11.115749455513876,Good,Healthy,Normal
2024-04-19,12.0,50.29609217007244,0.9502785858382587,2.9758749128899966,45.59425428230357,9.92781979403803,Good,Healthy,Normal
2025-01-16,11.3916952546413,48.74230556977752,0.9380497961061672,4.422369861698508,50.21669899139274,10.489429025390898,Good,Healthy,Normal
2024-03-18,10.650137246003707,51.06989955367111,0.9477534390061834,2.779030400466777,46.84250010013027,10.378753855023652,Good,Healthy,Normal
2025-07-08,11.551938671658128,52.37583873247691,0.9499519231816228,2.410728348210694,41.72350910184573,10.41737566316244,Good,Healthy,Normal
2024-09-22,10.463930494007196,35.39324758252697,0.9587311960831532,3.9039348410861954,37.91120269337448,9.495134647645031,Good,Healthy,Normal
2024-03-23,11.038684153823809,45.693578993358685,0.98,3.5389100436846586,41.88826153702063,9.904830660958195,Good,Healthy,Normal
2024-08-06,11.542947782915787,52.373491164399766,0.9494994608250972,3.817766299200287,49.17062264705194,10.27890515317593,Good,Healthy,Normal
