date,voltage_per_cell_v,temperature_c,load_percent,backup_time_min,charger_efficiency_percent,operating_mode,health_status,failure_mode
2024-03-07,2.0993876613576545,23.20549125702834,60.75804558193726,26.61419144243944,92.97511973341776,Float,Healthy,Normal
2024-03-08,2.092647130924893,23.349005606414977,56.78614158347007,32.064657271378124,91.43627544719602,Boost,Healthy,Normal
2024-03-09,2.0588889802216785,25.487374422983823,62.44966571108723,27.46528412314435,91.52896169438168,Boost,Healthy,Normal
2024-03-10,2.111602496867882,22.10383131700535,45.92536225623445,26.40777889373782,91.78655284828815,Boost,Healthy,Normal
2024-03-11,2.1155453782799003,27.950712433899103,68.5765962320202,29.200307350182864,91.9809837920973,Inverter,Healthy,Normal
2024-03-12,2.04987353176811,24.96297372801522,57.11341361079862,31.613592801690448,91.17276905644768,Boost,Healthy,Normal
2024-03-13,2.125967325712059,28.065477826005157,58.91239851543143,32.00855861049471,92.69014399171111,Inverter,Healthy,Normal
2024-03-14,2.079938976405708,25.448184963620832,60.12592400781795,30.48838049274416,91.22699021614453,Float,Healthy,Normal
2024-03-15,2.101225508712947,25.9959965824909,74.51143607795042,34.79635413042603,94.15318245751156,Float,Healthy,Normal
2024-03-16,2.0616326218555976,26.744641273441356,61.83342005738352,40.0,91.19170171464485,Float,Healthy,Normal
2024-03-17,2.0580139078909614,23.801214709111957,38.76104275690193,27.371224891596196,91.24086733844631,Boost,Healthy,Normal
2024-03-18,2.1075196893238104,25.68351195155432,78.76170839215887,34.75211919093025,91.4230963443376,Inverter,Healthy,Normal
2024-03-19,2.0550792664325823,25.983838343013012,46.797667929793576,39.157293829271765,93.17944012072128,Inverter,Healthy,Normal
2024-03-20,2.076541217394765,21.573730941818244,73.53872374165412,29.42730077373691,93.23781631197346,Boost,Healthy,Normal
2024-03-21,2.020278617060282,23.801249954092455,60.05243699718183,30.23490296882371,91.54993452852075,Boost,Healthy,Normal
2024-03-22,2.131142496617375,22.86475914123481,58.576205149787064,30.601478158559495,92.51443883405875,Inverter,Healthy,Normal
2024-03-23,2.1355807439044447,22.750715816324263,44.65885829264378,36.38838410949255,92.33231401197959,Boost,Healthy,Normal
2024-03-24,2.0625756731721725,28.102303951045045,61.156746342928585,35.89648592031913,92.0675184814101,Boost,Healthy,Normal
2024-03-25,2.2,28.510681684886407,57.51035851520926,34.85785475477178,92.64537594958514,Float,Healthy,Normal
2024-03-26,2.1684315778766177,23.07015307883979,66.8605145999844,35.292122434247936,90.24126051357689,Float,Healthy,Normal
2024-03-27,2.0408370743667112,20.9215356444798,57.305931655554424,33.58771127897981,93.50235705209603,Boost,Healthy,Normal
2024-03-28,2.103704739020989,28.257231091142582,46.198985417851084,21.483087803224226,91.94445230110338,Float,Healthy,Normal
2024-03-29,2.1192032724469656,24.934610503811815,39.325578999601234,29.55439980243606,90.69553049949515,Float,Healthy,Normal
2024-03-30,2.133483627441502,25.733196492193695,50.60120213672645,27.430665413316532,90.94078647811105,Inverter,Healthy,Normal
2024-03-31,2.0968660451363417,26.910284641002477,50.14273953664456,32.52023257758922,91.46974238162755,Inverter,Healthy,Normal
2024-04-01,2.060356358386883,24.785939280090883,49.64757677580626,27.23175347326409,90.80212210741115,Inverter,Healthy,Normal
2024-04-02,2.19823625664582,25.07052710394346,53.00274492007414,31.06989955367111,91.88767195030917,Boost,Healthy,Normal
2024-04-03,2.088951520023339,26.22833340008685,67.57507710047305,27.34749426194736,91.42418175935532,Float,Healthy,Normal
2024-04-04,2.086247415142418,20.39615767052883,44.84808937801448,36.83437133722262,93.64496771350129,Inverter,Healthy,Normal
2024-04-05,2.0875481980221813,26.153113926111534,63.112501545435364,40.0,93.11957491143458,Boost,Healthy,Normal
2024-04-06,2.0936041204259617,23.088919118799147,43.93553679742428,31.017318179336115,91.24364925471569,Inverter,Healthy,Normal
2024-04-07,2.0288873145201163,23.706854231514946,49.18451996385605,38.43570817536282,92.88163975694945,Float,Healthy,Normal
2024-04-08,2.099601367934169,27.959888277780053,60.77368307647618,25.69357899335868,93.52312407726966,Boost,Healthy,Normal
2024-04-09,2.126945502184233,22.925507691347086,58.09661321916392,25.621908733076214,90.61720026903566,Float,Healthy,Normal
2024-04-10,2.1463088773765824,28.81883328094026,46.01432426180859,32.81484618345286,91.34935743087817,Inverter,Healthy,Normal
2024-04-11,2.0756437308117652,23.81521215152226,51.36009230320184,30.242608139724133,91.16904988358897,Inverter,Healthy,Normal
2024-04-12,2.113522841288992,24.899523781101728,57.6105195313359,25.46218168979201,91.42322866943167,Inverter,Healthy,Normal
2024-04-13,2.1377695612912877,26.001834375248762,50.22444755201449,30.49666152714613,92.75138712337179,Float,Healthy,Normal
2024-04-14,2.0165297359439314,26.08672038475987,53.37376241054153,32.852993342965796,91.23674084345748,Float,Healthy,Normal
2024-04-15,2.009755894966774,21.744915124233675,60.48084946661382,31.29861250860741,91.09568337489559,Inverter,Healthy,Normal
2024-04-16,2.131929622938869,21.67695987546208,59.33920201352684,23.944919001187717,91.34816389219785,Float,Healthy,Normal
2024-04-17,2.1023699335658206,23.279173269432096,56.154444557701744,35.0314640460722,91.42310813047685,Float,Healthy,Normal
2024-04-18,2.1417846056032572,22.740586290684764,65.29804177915283,37.207843103289505,89.52835549987272,Inverter,Healthy,Normal
2024-04-19,2.060155237226476,26.15414425436108,57.96954613957007,31.855729366856544,91.39601481328418,Float,Healthy,Normal
2024-04-20,2.104329489373645,24.68864552921584,71.67782061659807,31.272104216506065,92.3376026620752,Inverter,Healthy,Normal
2024-04-21,2.0794061516938767,24.024787551855013,55.67441812180379,31.972260711891483,91.57901551917973,Float,Healthy,Normal
2024-04-22,2.114488742844821,29.15080159729088,68.71124703431693,28.369882339160796,93.20121392216394,Inverter,Healthy,Normal
2024-04-23,2.0795962313489227,20.923750929644292,49.91913689082596,20.646040394870724,91.6484865159587,Boost,Healthy,Normal
2024-04-24,2.1009209189594777,28.352874624550566,63.269273737641626,28.90449735595568,92.8294055811835,Inverter,Healthy,Normal
2024-04-25,1.9894432345496058,25.47122911621713,67.70865193886966,22.607068771100792,93.14375404320693,Boost,Warning,Battery degradation
2024-04-26,2.1169248203747206,24.169424172198397,66.32781866106285,40.0,92.1818662550585,Float,Healthy,Normal
2024-04-27,2.112411029315017,24.081278200919513,51.50155630535208,34.15167908272123,91.14391617409113,Boost,Healthy,Normal
2024-04-28,2.1035783118609697,24.044685106469768,64.78979825746391,31.66831052643474,93.0375399442579,Boost,Healthy,Normal
2024-04-29,2.0744991800572627,24.460250129413257,50.21236284217693,27.77853369961944,92.37730049304486,Float,Healthy,Normal
2024-04-30,2.1378494308322677,23.15566935164475,68.6960592010566,36.778189294024756,92.4134349032237,Float,Healthy,Normal
2024-05-01,2.1938397906279032,23.452421601792853,47.55345296688583,21.106398755478608,93.49604431148919,Float,Healthy,Normal
2024-05-02,2.132718282817703,24.88883065817909,62.799686263198204,24.372554763508116,94.44575197961683,Inverter,Healthy,Normal
2024-05-03,2.1064610590987614,25.218789589209784,67.25766623898691,32.40504615868357,92.22388402427913,Boost,Healthy,Normal
2024-05-04,2.0604762772277345,25.94293671427199,78.82024496475034,36.72710023077489,93.5931866266394,Float,Healthy,Normal
2024-05-05,2.074439216178441,23.020790359482838,58.74213079900352,30.278624561443472,93.09419151847095,Inverter,Healthy,Normal
2024-05-06,2.015376768514259,28.059100638921226,58.419921014210104,27.8655946502629,90.98789562473983,Inverter,Healthy,Normal
2024-05-07,2.017257166406712,26.64634116792383,60.73317967188404,23.55019550129473,90.70492122793638,Inverter,Healthy,Normal
2024-05-08,2.083210765035494,28.338043050578786,57.40408648636395,22.48428523440947,91.75425693591406,Boost,Healthy,Normal
2024-05-09,2.0863638215126166,20.0,59.45705133482188,28.84532734895661,92.69620636481342,Float,Healthy,Normal
2024-05-10,2.1924478047472675,27.253130059095515,57.31111309445169,24.467370456291647,94.57335980324986,Boost,Healthy,Normal
2024-05-11,2.1029609217007246,25.027858583825893,59.758749128899964,30.990423803839274,91.85563958807606,Inverter,Healthy,Normal
2024-05-12,2.0713168996559883,23.906282117519215,59.672467297840015,27.282876144331176,91.28715421732284,Float,Healthy,Normal
2024-05-13,2.105321511384595,24.49004556515829,75.0399298858269,16.74515095803494,93.09150685192246,Inverter,Warning,Reduced capacity
2024-05-14,2.1623042596248814,20.8532195351837,56.573124059196516,28.142795670021044,90.59248830528217,Boost,Healthy,Normal
2024-05-15,2.061109165620456,22.778848309068344,77.52270443423623,34.678391965737305,93.27155509499416,Inverter,Healthy,Normal
2024-05-16,2.1360836032021617,22.74189645756554,54.75479733720226,32.44687280613959,90.77787219110806,Boost,Healthy,Normal
2024-05-17,2.1356499215086195,24.51934920368373,56.251791924504026,33.554799841017456,92.44426331148604,Inverter,Healthy,Normal
2024-05-18,2.081951691709046,27.318659606728495,49.189366724001026,33.07967803472132,92.59310125796839,Inverter,Healthy,Normal
2024-05-19,2.0845226780343005,25.652266044484236,47.488864236146966,34.6201350960345,91.81509786355701,Inverter,Healthy,Normal
2024-05-20,2.073863848974048,27.098018451673777,52.95656309457241,22.957693518182204,90.4433708264761,Inverter,Healthy,Normal
2024-05-21,2.130300497567282,22.439141295007435,77.54794181984364,19.59035296058139,93.69645636829004,Boost,Warning,Reduced capacity
2024-05-22,2.110550873360131,24.806573776259214,54.550809131910505,31.995680571760353,91.96236529757515,Float,Healthy,Normal
2024-05-23,2.155165094100826,25.22845529732408,61.50301761461878,28.18193893893072,91.94305437627894,Float,Healthy,Normal
2024-05-24,2.115390088444603,21.57966321468675,46.518145778942866,33.71632047011357,92.17086543812795,Float,Healthy,Normal
2024-05-25,2.090800833182366,25.036867866130788,63.47581705361671,27.301201598453193,91.22169527459769,Float,Healthy,Normal
2024-05-26,2.109792262754884,23.043254444769936,64.08252755714472,21.4870819788108,93.02915563732564,Boost,Healthy,Normal
2024-05-27,2.123629874120652,25.51205946862775,69.82690983945514,38.32737222231288,93.01437006501813,Boost,Healthy,Normal
2024-05-28,2.0079562884334177,22.440846066528596,53.75181422304321,30.13045525105417,92.51765902046913,Boost,Healthy,Normal
2024-05-29,2.0637128093423267,25.373533528954155,52.44617067646678,26.942410985040258,90.59333890315177,Inverter,Healthy,Normal
2024-05-30,2.053838337694455,22.29663078876733,50.241267470226674,35.2682089830392,91.05060111116806,Inverter,Healthy,Normal
2024-05-31,2.2,25.98663580176178,61.84836123694874,25.708211099093933,92.70030987940899,Boost,Healthy,Normal
2024-06-01,2.0712181086881114,25.244019629290722,85.60084538268795,29.51970050137675,93.14927332628568,Boost,Healthy,Normal
2024-06-02,2.0648411787437055,24.930023019006075,77.7080063563551,26.865164711061162,93.81244855799693,Boost,Healthy,Normal
2024-06-03,2.135387596772774,23.875066448211463,66.3240773905552,34.86277224813365,92.6218099622172,Inverter,Healthy,Normal
2024-06-04,2.0214887640054773,23.545725648350263,57.52481364448495,29.62783285449977,92.62067209755068,Inverter,Healthy,Normal
2024-06-05,2.1088850500466627,22.3293112825798,63.801978510059634,33.05292872641912,92.55979044793104,Inverter,Healthy,Normal
2024-06-06,2.154039036277731,26.66784430909781,64.59180079228437,29.649171442706766,90.339039066484,Inverter,Healthy,Normal
2024-06-07,2.1214809109566293,25.41537537432622,62.715788371953735,23.616257120898453,90.91894345959173,Boost,Healthy,Normal
2024-06-08,2.1526576426666453,24.92088969228669,66.81500697372624,30.141591880652307,92.02975613949575,Float,Healthy,Normal
2024-06-09,2.1469141902988,23.967910543565253,60.96120776940983,27.688623556474788,91.56550377256768,Float,Healthy,Normal
2024-06-10,2.084541393826568,25.444267543267426,55.212513783365225,36.278780627867604,91.1053926977805,Float,Healthy,Normal
2024-06-11,2.0906564177919322,24.12053788345165,74.46977884353733,30.982773882557872,93.03184453946864,Boost,Healthy,Normal
2024-06-12,2.0257219813481515,25.534100531738517,68.89630795623437,30.41141994637712,93.06548037506535,Inverter,Healthy,Normal
2024-06-13,2.0741355774949817,27.81869488037116,82.9889812361925,28.185807197801704,91.55449747859923,Float,Healthy,Normal
2024-06-14,2.1726692238558853,28.159144291461423,54.771399728467316,27.899065914520712,91.7182153911395,Boost,Healthy,Normal
2024-06-15,2.0327774744482863,23.162696107031604,49.95859233247932,26.161012174479357,91.96531511261323,Boost,Healthy,Normal
2024-06-16,2.111710736626826,28.101000985628154,50.016459592612094,34.92161199238292,91.78601115577449,Float,Healthy,Normal
2024-06-17,2.0975268145173787,26.349638984333208,48.772779784377015,31.912048730920255,92.16645220821306,Float,Healthy,Normal
2024-06-18,2.1246225632004077,25.578337287815636,84.55300139910895,26.81130007874342,91.46900304499819,Inverter,Healthy,Normal
2024-06-19,2.0688429736787617,23.88904576167949,53.62612872693482,35.94508265553776,93.42050424798985,Inverter,Healthy,Normal
2024-06-20,2.071462685312526,23.335288853791543,64.71415556386404,27.238884778595143,92.6329318177555,Inverter,Healthy,Normal
2024-06-21,2.110146151042565,21.968511770005534,75.47505201330061,38.97938836547761,91.3872113095156,Inverter,Healthy,Normal
2024-06-22,2.080614922003201,25.57173078144981,63.34456789987025,33.29272136336415,94.01020453876635,Inverter,Healthy,Normal
2024-06-23,2.0911526386252977,23.403405510923093,46.20680771985473,26.345349800290403,91.9668730271262,Inverter,Healthy,Normal
2024-06-24,2.1897278931758897,23.964777401927655,62.237879516388986,29.91788551963624,93.18839327344809,Float,Healthy,Normal
2024-06-25,2.2,23.938262454159357,55.10560557481778,35.22080438534536,92.68189148962631,Float,Healthy,Normal
2024-06-26,2.1923353662868017,26.16785637065193,56.40707909212941,32.95327415346155,93.10870358058291,Boost,Healthy,Normal
2024-06-27,2.1410241090598685,26.014548062214594,70.66674689589154,35.84647795222836,93.38215899103753,Inverter,Healthy,Normal
2024-06-28,2.1324354943794823,24.665763839366292,61.46713686433323,36.03254483254179,91.18306432901277,Boost,Healthy,Normal
2024-06-29,2.118433665443645,24.213322375345278,60.28744822934817,36.39225931303649,92.19109906801991,Float,Healthy,Normal
2024-06-30,2.1023218274078075,22.28028771804016,67.46253566027221,33.22742090570538,94.16325472330546,Inverter,Healthy,Normal
2024-07-01,2.08461108825235,25.43830065532788,62.49383683710755,37.887266398817374,91.90470446761304,Boost,Healthy,Normal
2024-07-02,2.113951076288517,26.21579301943308,61.86609123156358,27.767831927247357,92.19408999289831,Inverter,Healthy,Normal
2024-07-03,2.1536815874929887,22.94696940117788,61.32969674146876,26.499395925304135,93.19504662892484,Boost,Healthy,Normal
2024-07-04,2.023840654760811,23.882156305456824,63.772118750645205,37.827620146171704,91.93424973892701,Float,Healthy,Normal
2024-07-05,2.07224002366534,28.76231413888118,45.51986099583756,19.00597021689959,92.44001445005333,Inverter,Warning,Reduced capacity
2024-07-06,2.0748972887823696,22.957534365738574,67.08356447299353,31.219003568855996,91.43592136926327,Inverter,Healthy,Normal
2024-07-07,2.0359847800664554,26.74491465656029,66.50201177958661,29.504120681103085,93.84663699604766,Inverter,Healthy,Normal
2024-07-08,2.0464957616836923,21.94894965815052,53.080919301187556,29.77206991822251,92.24333944932269,Inverter,Healthy,Normal
2024-07-09,2.0879381971071838,25.704110793028594,47.48460575809556,37.2188230203663,91.91784882160744,Boost,Healthy,Normal
2024-07-10,2.1558647915794067,25.68545069275541,64.56753219153784,32.84883640116102,92.44770856001732,Inverter,Healthy,Normal
2024-07-11,2.132136137993377,27.658305060264862,61.9652116970147,33.54501878794256,91.91026430571277,Boost,Healthy,Normal
2024-07-12,2.1720058607724737,23.64721539588146,78.00940432910815,29.799210246778284,90.56922489788195,Inverter,Healthy,Normal
2024-07-13,2.1064052207455397,23.637896685050237,68.40643548988724,26.736880103488044,91.55381656678522,Boost,Healthy,Normal
2024-07-14,2.0055229634527234,24.095387361501846,35.76120673371044,22.080485882571384,92.76041465614429,Inverter,Healthy,Normal
2024-07-15,2.1392900079325416,25.85091512356993,50.33023856870787,29.7614432192901,91.99639746090944,Boost,Healthy,Normal
2024-07-16,2.042081765540373,28.0067966035343,68.77362290575671,28.89517913085168,92.02688583899453,Float,Healthy,Normal
2024-07-17,2.1104191403973775,20.91653026315142,57.52822617479403,26.590078760011007,90.99837999010508,Boost,Healthy,Normal
2024-07-18,2.0859449853557024,28.595373053699046,66.4084286126701,27.144105051086015,92.57258278135616,Inverter,Healthy,Normal
2024-07-19,2.1699677718293002,26.849267365825536,60.59630369920174,26.76531611147213,92.6982233136136,Float,Healthy,Normal
2024-07-20,2.1196742692710875,26.790386440055464,66.35171801681969,35.247763576596675,91.46476478843944,Inverter,Healthy,Normal
2024-07-21,2.1658697032817162,25.3951992093848,80.75260872625265,26.55406090955216,93.73596380316525,Inverter,Healthy,Normal
2024-07-22,2.1098955391731327,23.697163992771102,55.16114165945678,28.3982634590284,92.42416594640191,Float,Healthy,Normal
2024-07-23,2.126141774401775,23.85259999212284,59.756454077390174,40.0,93.72754317010072,Boost,Healthy,Normal
2024-07-24,2.1218161834837015,25.0760069563364,61.200313267182615,33.06758986365208,90.9772074348016,Boost,Healthy,Normal
2024-07-25,2.087131173128833,21.66283185224482,63.992231226052795,33.2359796985137,91.51681353770063,Boost,Healthy,Normal
2024-07-26,2.1786993381645017,22.548468673995316,45.3562511979018,31.12225909279986,93.04709830261216,Inverter,Healthy,Normal
2024-07-27,2.1841963845728936,24.08223147426212,70.78680833431295,29.807457652496463,91.82737270005919,Float,Healthy,Normal
2024-07-28,2.1441829968743336,26.30464575682684,44.236078430157505,37.38270174862948,93.38009135414745,Float,Healthy,Normal
2024-07-29,2.0687218649245236,25.791607066874818,64.94030186282738,31.303368829119535,91.44969484615459,Float,Healthy,Normal
2024-07-30,2.0664188316030976,24.94889185801711,71.72729019259364,32.71800077297216,91.6293856679139,Boost,Healthy,Normal
2024-07-31,2.138584935532417,20.0,71.48765700372104,21.301431106109504,91.63755905859686,Inverter,Healthy,Normal
2024-08-01,2.0440165052686927,22.41063704855819,71.6082678737852,27.661493993440544,92.34650388173071,Inverter,Healthy,Normal
2024-08-02,2.0976539710560407,25.95408165444624,60.768218910602556,23.58503887905715,92.99626681944714,Inverter,Healthy,Normal
2024-08-03,2.0753121708419346,21.8868362026805,55.718848390340874,37.503798953171554,92.85022174211349,Float,Healthy,Normal
2024-08-04,2.082567393279607,24.301484591363142,56.783649487826175,40.0,92.38193545223156,Inverter,Healthy,Normal
2024-08-05,2.1215020823595534,27.060566908063684,62.387891590265134,28.704789270896484,91.80365015091502,Float,Healthy,Normal
2024-08-06,2.096419937029297,24.925555526980318,67.2762954363698,30.259729429036497,92.73264007721558,Boost,Healthy,Normal
2024-08-07,2.095964170994571,25.15727038063218,40.01799315467892,34.581638373512405,92.346488475898,Float,Healthy,Normal
2024-08-08,2.1499005054929827,20.0,80.88374704780728,29.302051859224132,93.10818281673751,Float,Healthy,Normal
2024-08-09,2.0480047036437234,26.22554781012514,49.46584436826344,26.881155196520975,93.91403135386679,Float,Healthy,Normal
2024-08-10,2.0904658799618328,25.434865746359446,68.70067730688754,32.47840943986302,92.15041890514358,Inverter,Healthy,Normal
2024-08-11,2.118248050123311,29.80683117047655,59.42381202966415,31.005495233574837,93.05065439600762,Float,Healthy,Normal
2024-08-12,2.1552762966478993,27.37406061112076,66.38730222029184,24.284975436347583,93.6334315323011,Float,Healthy,Normal
2024-08-13,2.042682730349066,25.605270930478067,52.45724149980642,29.679308267035037,92.32876241030348,Inverter,Healthy,Normal
2024-08-14,2.116067860772514,25.843841508470568,76.13711269058646,32.2676715075699,91.75584336470935,Float,Healthy,Normal
2024-08-15,2.148204358414418,27.378940977849282,47.72392184863008,32.98700034924929,92.7011727423109,Inverter,Healthy,Normal
2024-08-16,2.0851218248320005,27.75141362662324,58.499444129674735,30.627882267357712,91.82692817571613,Boost,Healthy,Normal
2024-08-17,2.1007789523790734,22.807449826209595,45.59949117405706,37.97252531612486,91.15303865168167,Boost,Healthy,Normal
