date,vibration_mm_s,current_a,voltage_v,power_factor,temperature_c,runtime_hours,bearing_condition,health_status,failure_mode
2024-02-15,2.044475298483683,100.64280019095463,409.61127611035346,0.8142348145370015,63.39798874467338,750,Fair,Healthy,Normal
2024-02-16,1.1348166841414318,102.16458589581976,415.22785919951906,0.8174199826197092,70.71972044662662,774,Good,Healthy,Normal
2024-02-17,1.8169595111590056,79.74857413342393,415.9322715738471,0.8169106767615806,64.26216667398111,791,Worn,Healthy,Normal
2024-02-18,1.1037396307836498,98.85263558533102,417.5249363949023,0.893287759708506,53.99851796472112,804,Fair,Healthy,Normal
2024-02-19,1.3327493820795258,95.25054688839043,411.73335383713146,0.9382727120140548,62.024908554804774,821,Worn,Healthy,Normal
2024-02-20,0.8695580228324774,109.17861947054776,425.6107809850632,0.9016232630275574,52.403150170229935,834,Fair,Healthy,Normal
2024-02-21,1.2578829635668742,112.66911149186623,411.4616526719061,0.8721909714073114,63.87317026714668,848,Fair,Healthy,Normal
2024-02-22,1.0365347642109586,99.404746439382,398.7936632996546,0.7987806179332855,58.7371592430342,872,Good,Healthy,Normal
2024-02-23,0.8761084090175753,116.32411303931636,407.8492931101968,0.8279977756651508,60.65370288643046,895,Fair,Healthy,Normal
2024-02-24,2.220636644533058,85.6413784882056,420.8158187607748,0.8505116530509793,55.09245674476024,912,Worn,Healthy,Normal
2024-02-25,1.7310517371316354,101.9905969557347,411.998915614206,0.8534901042495009,58.073432015691196,927,Worn,Healthy,Normal
2024-02-26,1.556758672625624,106.62130674521046,422.9300840807268,0.7881092250586575,70.66516687328134,946,Worn,Healthy,Normal
2024-02-27,0.5239561002387491,98.48214904964416,417.9415860324229,0.8640495933867516,56.88650240089703,966,Fair,Healthy,Normal
2024-02-28,1.3959388748213624,95.06999065341168,412.05317621527894,0.8924801048510512,61.785077429825236,975,Fair,Healthy,Normal
2024-02-29,1.1535452023696728,108.9959987543325,416.53649760438304,0.890643105941948,63.14814420961806,990,Good,Healthy,Normal
2024-03-01,1.085502494538964,94.3981895980303,418.7364680256163,0.8805185132716732,59.89549203017926,1012,Fair,Healthy,Normal
2024-03-02,1.558663691654391,112.77664895788425,412.0421430558209,0.8773548690585019,58.98903673783053,1028,Fair,Healthy,Normal
2024-03-03,1.39115939838639,110.9877685198719,419.12708174494014,0.8906754818000319,66.52739403577165,1044,Good,Healthy,Normal
2024-03-04,1.5105019208163795,106.81952971294965,413.4486662170327,0.8662083176244221,59.34928472816158,1052,Worn,Healthy,Normal
2024-03-05,1.5484979824963592,105.95157025436913,410.90889658383264,0.95,54.96991309250149,1061,Fair,Healthy,Normal
2024-03-06,0.8929056936061339,111.58110873500068,418.9583134698147,0.8812059908526078,63.1417275463214,1078,Good,Healthy,Normal
2024-03-07,1.4938766135765427,91.02745628514168,415.37902279096863,0.8161419144243944,64.87559866708875,1094,Good,Healthy,Normal
2024-03-08,1.4264713092489307,91.74502803207488,413.39307079173506,0.8706465727137812,57.18137723598013,1106,Worn,Healthy,Normal
2024-03-09,1.0888898022167843,102.43687211491913,416.22483285554364,0.8246528412314434,57.644808471908384,1115,Fair,Healthy,Normal
2024-03-10,1.6160249686788182,85.51915658502676,407.9626811281172,0.8140777889373781,58.932764241440765,1130,Worn,Healthy,Normal
2024-03-11,1.6554537827990023,114.75356216949552,419.2882981160101,0.8420030735018286,59.904918960486555,1154,Fair,Healthy,Normal
2024-03-12,0.9987353176810956,99.8148686400761,413.5567068053993,0.8661359280169044,55.86384528223839,1177,Fair,Healthy,Normal
2024-03-13,1.7596732571205862,115.32738913002578,414.4561992577157,0.870085586104947,63.45071995855556,1200,Fair,Healthy,Normal
2024-03-14,1.299389764057082,102.24092481810416,415.062962003909,0.8548838049274415,56.134951080722665,1213,Fair,Healthy,Normal
2024-03-15,1.5122550871294713,104.9799829124545,422.2557180389752,0.8979635413042604,70.76591228755778,1228,Good,Healthy,Normal
2024-03-16,1.1163262185559752,108.72320636720679,415.91671002869174,0.95,55.95850857322424,1237,Fair,Healthy,Normal
2024-03-17,1.080139078909612,94.00607354555977,404.38052137845096,0.823712248915962,56.20433669223151,1250,Worn,Healthy,Normal
2024-03-18,1.5751968932381037,103.4175597577716,424.38085419607944,0.8975211919093025,57.115481721687985,1259,Fair,Healthy,Normal
2024-03-19,1.050792664325821,104.91919171506505,408.39883396489677,0.9415729382927177,65.89720060360644,1277,Good,Healthy,Normal
2024-03-20,1.2654121739476476,82.86865470909123,421.7693618708271,0.8442730077373691,66.1890815598673,1298,Good,Healthy,Normal
2024-03-21,0.7027861706028165,94.00624977046228,415.02621849859094,0.8523490296882371,57.749672642603784,1310,Worn,Healthy,Normal
2024-03-22,1.8114249661737494,89.32379570617405,414.2881025748935,0.856014781585595,62.57219417029374,1332,Good,Healthy,Normal
2024-03-23,1.8558074390444448,88.75357908162131,407.3294291463219,0.9138838410949255,61.66157005989796,1349,Worn,Healthy,Normal
2024-03-24,1.1257567317217232,115.51151975522524,415.5783731714643,0.9089648592031913,60.33759240705054,1373,Fair,Healthy,Normal
2024-03-25,2.5303739624409936,117.55340842443204,413.75517925760465,0.8985785475477177,63.226879747925736,1381,Fair,Healthy,Normal
2024-03-26,2.1843157787661744,90.35076539419896,418.4302572999922,0.9029212243424793,51.20630256788443,1390,Fair,Healthy,Normal
2024-03-27,0.9083707436671125,79.60767822239899,413.6529658277772,0.8858771127897981,67.51178526048014,1406,Fair,Healthy,Normal
2024-03-28,1.5370473902098876,116.28615545571292,408.09949270892554,0.7648308780322423,59.722261505516904,1419,Worn,Healthy,Normal
2024-03-29,1.6920327244696536,99.67305251905907,404.6627894998006,0.8455439980243605,53.47765249747573,1438,Fair,Healthy,Normal
2024-03-30,1.8348362744150193,103.66598246096848,410.3006010683632,0.8243066541331653,54.703932390555245,1462,Worn,Healthy,Normal
2024-03-31,1.468660451363414,109.55142320501238,410.07136976832226,0.8752023257758922,57.348711908137794,1484,Worn,Healthy,Normal
2024-04-01,1.1035635838688278,98.92969640045442,409.8237883879031,0.8223175347326409,54.010610537055754,1500,Worn,Healthy,Normal
2024-04-02,2.4823625664581948,100.35263551971728,411.5013724600371,0.860698995536711,59.43835975154585,1520,Good,Healthy,Normal
2024-04-03,1.3895152002333886,106.14166700043425,418.78753855023655,0.8234749426194736,57.1209087967766,1535,Good,Healthy,Normal
2024-04-04,1.362474151424178,76.98078835264415,407.42404468900725,0.9183437133722262,68.22483856750642,1544,Worn,Healthy,Normal
2024-04-05,1.3754819802218108,105.76556963055766,416.5562507727177,0.95,65.59787455717289,1561,Fair,Healthy,Normal
2024-04-06,1.4360412042596167,90.44459559399574,406.9677683987121,0.8601731817933611,56.21824627357849,1584,Worn,Healthy,Normal
2024-04-07,0.7888731452011629,93.53427115757474,409.592259981928,0.9343570817536282,64.40819878474726,1593,Worn,Healthy,Normal
2024-04-08,1.4960136793416914,114.79944138890026,415.3868415382381,0.8069357899335868,67.61562038634828,1616,Good,Healthy,Normal
2024-04-09,1.7694550218423293,89.62753845673544,414.04830660958197,0.8062190873307621,53.08600134517832,1631,Good,Healthy,Normal
2024-04-10,1.9630887737658207,119.0941664047013,408.0071621309043,0.8781484618345285,56.746787154390866,1641,Fair,Healthy,Normal
2024-04-11,1.2564373081176519,94.07606075761132,410.68004615160095,0.8524260813972413,55.845249417944814,1650,Good,Healthy,Normal
2024-04-12,1.6352284128899195,99.49761890550863,413.8052597656679,0.8046218168979201,57.116143347158335,1665,Fair,Healthy,Normal
2024-04-13,1.877695612912878,105.00917187624381,410.1122237760072,0.8549666152714612,63.75693561685895,1681,Fair,Healthy,Normal
2024-04-14,0.6652973594393141,105.43360192379934,411.68688120527077,0.8785299334296579,56.18370421728741,1698,Worn,Healthy,Normal
2024-04-15,0.5975589496677405,83.72457562116837,415.2404247333069,0.8629861250860741,55.47841687447796,1706,Fair,Healthy,Normal
2024-04-16,1.819296229388687,83.3847993773104,414.6696010067634,0.7894491900118772,56.7408194609892,1714,Fair,Healthy,Normal
2024-04-17,1.523699335658207,91.39586634716048,413.07722227885085,0.900314640460722,57.115540652384254,1724,Fair,Healthy,Normal
2024-04-18,1.917846056032571,88.70293145342382,417.64902088957643,0.922078431032895,47.641777499363556,1746,Good,Healthy,Normal
2024-04-19,1.1015523722647615,105.7707212718054,413.98477306978504,0.8685572936685654,56.9800740664209,1755,Good,Healthy,Normal
2024-04-20,1.54329489373645,98.44322764607921,420.83891030829903,0.8627210421650606,61.68801331037601,1774,Worn,Healthy,Normal
2024-04-21,1.2940615169387664,95.12393775927507,412.8372090609019,0.8697226071189148,57.895077595898684,1783,Fair,Healthy,Normal
2024-04-22,1.6448874284482065,120.75400798645438,419.35562351715845,0.833698823391608,66.00606961081972,1802,Worn,Healthy,Normal
2024-04-23,1.2959623134892242,79.61875464822145,409.95956844541297,0.7564604039487072,58.24243257979346,1812,Good,Healthy,Normal
2024-04-24,1.509209189594776,116.76437312275283,416.6346368688208,0.8390449735595568,64.14702790591744,1835,Worn,Healthy,Normal
2024-04-25,0.5,102.35614558108566,418.85432596943485,0.776070687711008,65.71877021603464,1846,Worn,Healthy,Normal
2024-04-26,1.6692482037472072,95.84712086099199,418.1639093305314,0.95,60.90933127529247,1859,Worn,Healthy,Normal
2024-04-27,1.624110293150168,95.40639100459757,410.75077815267605,0.8915167908272122,55.719580870455665,1881,Worn,Healthy,Normal
2024-04-28,1.5357831186096962,95.22342553234883,417.39489912873194,0.8666831052643474,65.18769972128949,1889,Fair,Healthy,Normal
2024-04-29,1.2449918005726266,97.30125064706628,410.1061814210885,0.8277853369961944,61.88650246522426,1910,Worn,Healthy,Normal
2024-04-30,1.878494308322676,90.77834675822375,419.3480296005283,0.9177818929402475,62.067174516118506,1925,Fair,Healthy,Normal
2024-05-01,2.438397906279033,92.26210800896428,408.7767264834429,0.761063987554786,67.48022155744592,1937,Fair,Healthy,Normal
2024-05-02,1.8271828281770288,99.44415329089544,416.3998431315991,0.7937255476350812,72.22875989808414,1959,Fair,Healthy,Normal
2024-05-03,1.5646105909876138,101.09394794604893,418.62883311949344,0.8740504615868356,61.119420121395656,1977,Worn,Healthy,Normal
2024-05-04,1.104762772277344,104.71468357135996,424.4101224823752,0.9172710023077488,67.96593313319698,1986,Worn,Healthy,Normal
2024-05-05,1.2443921617844074,90.1039517974142,414.37106539950173,0.8527862456144347,65.47095759235474,1998,Worn,Healthy,Normal
2024-05-06,0.6537676851425903,115.29550319460614,414.20996050710505,0.828655946502629,54.93947812369916,2021,Fair,Healthy,Normal
2024-05-07,0.6725716640671153,108.23170583961914,415.366589835942,0.7855019550129473,53.52460613968192,2044,Good,Healthy,Normal
2024-05-08,1.3321076503549358,116.69021525289392,413.702043243182,0.7748428523440947,58.77128467957028,2058,Fair,Healthy,Normal
2024-05-09,1.3636382151261648,73.03113357058429,414.72852566741096,0.8384532734895661,63.48103182406709,2081,Worn,Healthy,Normal
2024-05-10,2.4244780474726726,111.26565029547757,413.65555654722584,0.7946737045629164,72.8667990162493,2098,Good,Healthy,Normal
2024-05-11,1.5296092170072442,100.13929291912946,414.87937456444996,0.8599042380383928,59.27819794038029,2112,Worn,Healthy,Normal
2024-05-12,1.2131689965598818,94.53141058759608,414.83623364892003,0.8228287614433117,56.43577108661418,2126,Good,Healthy,Normal
2024-05-13,1.5532151138459485,97.45022782579144,422.5199649429134,0.7174515095803493,65.45753425961232,2148,Fair,Healthy,Normal
2024-05-14,2.1230425962488146,79.2660976759185,413.28656202959826,0.8314279567002104,52.96244152641089,2160,Good,Healthy,Normal
2024-05-15,1.1110916562045623,88.89424154534171,423.7613522171181,0.896783919657373,66.3577754749708,2183,Fair,Healthy,Normal
2024-05-16,1.8608360320216175,88.70948228782771,412.37739866860113,0.8744687280613959,53.88936095554027,2203,Worn,Healthy,Normal
2024-05-17,1.856499215086194,97.59674601841866,413.125895962252,0.8855479984101745,62.2213165574302,2222,Fair,Healthy,Normal
2024-05-18,1.3195169170904602,111.59329803364248,409.5946833620005,0.8807967803472132,62.96550628984192,2236,Fair,Healthy,Normal
2024-05-19,1.345226780343005,103.26133022242118,408.74443211807346,0.896201350960345,59.075489317785056,2258,Good,Healthy,Normal
2024-05-20,1.2386384897404803,110.49009225836889,411.4782815472862,0.779576935181822,52.21685413238048,2281,Good,Healthy,Normal
2024-05-21,1.80300497567282,87.19570647503717,423.77397090992184,0.7459035296058139,68.48228184145019,2304,Good,Healthy,Normal
2024-05-22,1.6055087336013092,99.03286888129608,412.2754045659552,0.8699568057176035,59.811826487875756,2314,Good,Healthy,Normal
2024-05-23,2.0516509410082606,101.1422764866204,415.7515088073094,0.8318193893893072,59.71527188139466,2326,Worn,Healthy,Normal
2024-05-24,1.6539008844460297,82.89831607343375,408.25907288947144,0.8871632047011357,60.85432719063971,2339,Good,Healthy,Normal
2024-05-25,1.4080083318236605,100.18433933065393,416.7379085268084,0.8230120159845319,56.108476372988434,2358,Worn,Healthy,Normal
2024-05-26,1.5979226275488407,90.21627222384969,417.0412637785724,0.764870819788108,65.14577818662822,2377,Good,Healthy,Normal
2024-05-27,1.7362987412065216,102.56029734313876,419.91345491972754,0.9332737222231289,65.07185032509065,2388,Fair,Healthy,Normal
2024-05-28,0.5795628843341774,87.20423033264298,411.8759071115216,0.8513045525105417,62.58829510234561,2407,Good,Healthy,Normal
2024-05-29,1.1371280934232673,101.86766764477078,411.2230853382334,0.8194241098504026,52.96669451575889,2420,Fair,Healthy,Normal
2024-05-30,1.0383833769445479,86.48315394383667,410.12063373511336,0.902682089830392,55.25300555584028,2440,Good,Healthy,Normal
2024-05-31,2.816191032418695,104.93317900880889,415.9241806184744,0.8070821109909393,63.501549397044954,2451,Good,Healthy,Normal
2024-06-01,1.2121810868811131,101.22009814645361,427.80042269134395,0.8451970050137675,65.74636663142837,2467,Fair,Healthy,Normal
2024-06-02,1.1484117874370563,99.65011509503039,423.85400317817755,0.8186516471106116,69.06224278998465,2478,Fair,Healthy,Normal
2024-06-03,1.8538759677277377,94.37533224105732,418.1620386952776,0.8986277224813365,63.10904981108598,2494,Good,Healthy,Normal
2024-06-04,0.7148876400547718,92.72862824175131,413.7624068222425,0.8462783285449976,63.10336048775339,2518,Fair,Healthy,Normal
2024-06-05,1.588850500466627,86.64655641289899,416.9009892550298,0.8805292872641911,62.7989522396552,2528,Good,Healthy,Normal
2024-06-06,2.040390362777311,108.33922154548904,417.2959003961422,0.8464917144270676,51.69519533242004,2547,Good,Healthy,Normal
2024-06-07,1.714809109566293,102.07687687163111,416.3578941859769,0.7861625712089845,54.59471729795869,2569,Good,Healthy,Normal
2024-06-08,2.026576426666452,99.60444846143345,418.4075034868631,0.851415918806523,60.14878069747873,2580,Fair,Healthy,Normal
2024-06-09,1.9691419029879988,94.83955271782627,415.4806038847049,0.8268862355647478,57.827518862838424,2592,Worn,Healthy,Normal
2024-06-10,1.3454139382656802,102.22133771633713,412.6062568916826,0.9127878062786761,55.52696348890248,2607,Fair,Healthy,Normal
2024-06-11,1.4065641779193205,95.60268941725825,422.2348894217687,0.8598277388255787,65.15922269734317,2617,Worn,Healthy,Normal
2024-06-12,0.757219813481514,102.67050265869258,419.4481539781172,0.8541141994637712,65.32740187532676,2629,Fair,Healthy,Normal
2024-06-13,1.2413557749498139,114.0934744018558,426.4944906180963,0.831858071978017,57.77248739299614,2649,Good,Healthy,Normal
2024-06-14,2.2266922385588503,115.79572145730712,412.3856998642337,0.8289906591452071,58.59107695569747,2672,Worn,Healthy,Normal
2024-06-15,0.8277747444828615,90.81348053515802,409.97929616623964,0.8116101217447935,59.82657556306609,2686,Fair,Healthy,Normal
2024-06-16,1.6171073662682605,115.50500492814076,410.00822979630607,0.8992161199238292,58.93005577887246,2702,Fair,Healthy,Normal
2024-06-17,1.4752681451737835,106.74819492166604,409.3863898921885,0.8691204873092025,60.83226104106528,2717,Worn,Healthy,Normal
2024-06-18,1.7462256320040745,102.89168643907819,427.27650069955445,0.8181130007874342,57.34501522499091,2739,Fair,Healthy,Normal
2024-06-19,1.1884297367876178,94.44522880839746,411.8130643634674,0.9094508265553776,67.10252123994927,2759,Good,Healthy,Normal
2024-06-20,1.214626853125262,91.67644426895771,417.35707778193205,0.8223888477859514,63.164659088777555,2767,Good,Healthy,Normal
2024-06-21,1.6014615104256498,84.84255885002769,422.7375260066503,0.9397938836547761,56.93605654757807,2790,Worn,Healthy,Normal
2024-06-22,1.306149220032008,102.85865390724905,416.67228394993515,0.8829272136336415,70.05102269383175,2808,Worn,Healthy,Normal
2024-06-23,1.4115263862529752,92.01702755461547,408.10340385992737,0.813453498002904,59.83436513563102,2821,Fair,Healthy,Normal
2024-06-24,2.397278931758894,94.82388700963828,416.1189397581945,0.8491788551963624,65.94196636724043,2840,Good,Healthy,Normal
2024-06-25,2.7634662129368106,94.6913122707968,412.5528027874089,0.9022080438534535,63.409457448131555,2861,Worn,Healthy,Normal
2024-06-26,2.423353662868017,105.83928185325964,413.2035395460647,0.8795327415346155,65.54351790291454,2873,Worn,Healthy,Normal
2024-06-27,1.910241090598682,105.07274031107298,420.33337344794575,0.9084647795222837,66.91079495518764,2893,Good,Healthy,Normal
2024-06-28,1.8243549437948214,98.32881919683146,415.73356843216663,0.9103254483254178,55.91532164506382,2908,Good,Healthy,Normal
2024-06-29,1.6843366544364506,96.0666118767264,415.1437241146741,0.913922593130365,60.95549534009952,2924,Good,Healthy,Normal
2024-06-30,1.5232182740780744,86.40143859020081,418.7312678301361,0.8822742090570538,70.8162736165273,2944,Good,Healthy,Normal
2024-07-01,1.3461108825234995,102.1915032766394,416.2469184185538,0.9288726639881737,59.52352233806524,2956,Fair,Healthy,Normal
2024-07-02,1.6395107628851697,106.0789650971654,415.9330456157818,0.8276783192724736,60.970449964491536,2967,Good,Healthy,Normal
2024-07-03,2.036815874929886,89.73484700588939,415.6648483707344,0.8149939592530413,65.97523314462421,2980,Fair,Healthy,Normal
2024-07-04,0.7384065476081126,94.41078152728412,416.8860593753226,0.928276201461717,59.67124869463506,3000,Fair,Healthy,Normal
2024-07-05,1.2224002366534008,118.8115706944059,407.7599304979188,0.7400597021689959,62.200072250266665,3020,Fair,Healthy,Normal
2024-07-06,1.2489728878236943,89.78767182869287,418.5417822364968,0.8621900356885599,57.17960684631636,3044,Worn,Healthy,Normal
2024-07-07,0.8598478006645528,108.72457328280144,418.2510058897933,0.8450412068110308,69.23318498023833,3055,Good,Healthy,Normal
2024-07-08,0.9649576168369237,84.74474829075261,411.5404596505938,0.847720699182225,61.21669724661346,3076,Worn,Healthy,Normal
2024-07-09,1.3793819710718351,103.52055396514297,408.74230287904777,0.9221882302036629,59.58924410803716,3100,Worn,Healthy,Normal
2024-07-10,2.058647915794064,103.42725346377703,417.2837660957689,0.8784883640116101,62.23854280008658,3109,Worn,Healthy,Normal
2024-07-11,1.821361379933772,113.29152530132431,415.9826058485074,0.8854501878794256,59.55132152856387,3123,Good,Healthy,Normal
2024-07-12,2.220058607724736,93.2360769794073,424.0047021645541,0.8479921024677828,52.84612448940976,3140,Good,Healthy,Normal
2024-07-13,1.5640522074553946,93.1894834252512,419.20321774494363,0.8173688010348804,57.7690828339261,3155,Good,Healthy,Normal
2024-07-14,0.5552296345272345,95.47693680750923,402.8806033668552,0.7708048588257138,63.80207328072149,3169,Good,Healthy,Normal
2024-07-15,1.892900079325416,104.25457561784965,410.1651192843539,0.847614432192901,59.98198730454716,3191,Fair,Healthy,Normal
2024-07-16,0.9208176554037286,115.0339830176715,419.38681145287836,0.8389517913085168,60.134429194972654,3214,Good,Healthy,Normal
2024-07-17,1.6041914039737764,79.58265131575709,413.764113087397,0.8159007876001101,54.99189995052542,3235,Good,Healthy,Normal
2024-07-18,1.3594498535570225,117.97686526849523,418.2042143063351,0.8214410505108601,62.86291390678079,3251,Good,Healthy,Normal
2024-07-19,2.199677718293001,109.24633682912769,415.29815184960086,0.8176531611147213,63.49111656806795,3266,Fair,Healthy,Normal
2024-07-20,1.6967426927108749,108.95193220027733,418.1758590084099,0.9024776357659667,57.32382394219716,3289,Fair,Healthy,Normal
2024-07-21,2.158697032817163,101.975996046924,425.37630436312634,0.8155406090955216,68.67981901582624,3309,Good,Healthy,Normal
2024-07-22,1.598955391731324,93.48581996385552,412.5805708297284,0.833982634590284,62.12082973200958,3331,Good,Healthy,Normal
2024-07-23,1.7614177440177499,94.26299996061421,414.87822703869506,0.95,68.63771585050355,3350,Good,Healthy,Normal
2024-07-24,1.718161834837016,100.380034781682,415.6001566335913,0.8806758986365208,54.886037174007974,3358,Fair,Healthy,Normal
2024-07-25,1.3713117312883274,83.3141592612241,416.9961156130264,0.882359796985137,57.58406768850313,3370,Good,Healthy,Normal
2024-07-26,2.2869933816450163,87.7423433699766,407.6781255989509,0.8612225909279986,65.23549151306077,3392,Worn,Healthy,Normal
2024-07-27,2.3419638457289342,95.4111573713106,420.39340416715646,0.8480745765249647,59.1368635002959,3413,Good,Healthy,Normal
2024-07-28,1.9418299687433362,106.52322878413419,407.11803921507874,0.9238270174862948,66.90045677073726,3427,Fair,Healthy,Normal
2024-07-29,1.1872186492452352,103.95803533437409,417.4701509314137,0.8630336882911953,57.2484742307729,3447,Fair,Healthy,Normal
2024-07-30,1.1641883160309743,99.74445929008554,420.8636450962968,0.8771800077297216,58.14692833956947,3463,Fair,Healthy,Normal
2024-07-31,1.8858493553241724,71.51457379369924,420.7438285018605,0.763014311061095,58.18779529298434,3476,Good,Healthy,Normal
2024-08-01,0.9401650526869281,87.05318524279095,420.8041339368926,0.8266149399344054,61.73251940865358,3496,Good,Healthy,Normal
2024-08-02,1.476539710560408,104.77040827223121,415.38410945530126,0.7858503887905715,64.9813340972357,3515,Worn,Healthy,Normal
2024-08-03,1.2531217084193438,84.4341810134025,412.85942419517045,0.9250379895317156,64.25110871056746,3538,Worn,Healthy,Normal
2024-08-04,1.3256739327960705,96.50742295681572,413.3918247439131,0.95,61.90967726115777,3546,Good,Healthy,Normal
